brokered_by,status, Listing Price ($) , Price per Sqft ,bed,bath,street,city,state,zip_code,House Size (sqft),prev_sold_date,Years Since Last Sale
53353,for_sale," $450,000.00 ", $361.45 ,3,2,400352,Miami,Florida,33196,1245,8/4/06,18
17823,for_sale," $435,000.00 ", $472.83 ,3,2,96130,Miami,Florida,33176,920,2/2/22,3
22611,for_sale," $827,000.00 ", $336.32 ,3,3,394103,Miami,Florida,33186,2459,9/17/14,10
103279,for_sale," $459,000.00 ", $234.30 ,4,3,608546,Miami,Florida,33189,1959,9/28/17,7
83573,for_sale," $380,000.00 ", $294.57 ,3,2,63544,Miami,Florida,33196,1290,,
52572,for_sale," $675,000.00 ", $369.26 ,4,2,324611,Miami,Florida,33186,1828,,
54239,for_sale," $1,200,000.00 ", $383.02 ,4,3,136834,Miami,Florida,33176,3133,,
57984,for_sale," $565,000.00 ", $229.30 ,5,3,383183,Miami,Florida,33176,2464,,
82543,for_sale," $199,000.00 ", $139.16 ,3,2,591404,Miami,Florida,33187,1430,1/24/22,3
52654,for_sale," $1,200,000.00 ", $490.20 ,4,4,196014,Miami,Florida,33156,2448,5/11/21,4
27410,for_sale," $275,000.00 ", $252.99 ,2,2,1687649,Miami,Florida,33143,1087,2/25/15,10
36302,for_sale," $250,000.00 ", $232.56 ,2,2,,Miami,Florida,33196,1075,1/6/20,5
2623,for_sale," $510,000.00 ", $237.76 ,4,3,727988,Miami,Florida,33170,2145,3/19/19,6
22611,for_sale," $399,000.00 ", $311.23 ,2,3,1700986,Miami,Florida,33143,1282,,
98557,for_sale," $2,165,000.00 ", $399.74 ,8,6,,Miami,Florida,33177,5416,,
83573,for_sale," $355,000.00 ", $222.99 ,3,3,359271,Miami,Florida,33186,1592,,
10432,for_sale," $456,000.00 ", $289.71 ,3,2,358478,Miami,Florida,33177,1574,,
52572,for_sale," $550,000.00 ", $225.87 ,5,3,253799,Miami,Florida,33177,2435,,
57984,for_sale," $470,000.00 ", $349.96 ,4,3,350810,Miami,Florida,33196,1343,,
15545,for_sale," $480,000.00 ", $308.48 ,3,2,674682,Miami,Florida,33177,1556,,
87402,for_sale," $425,000.00 ", $275.44 ,3,2,189127,Miami,Florida,33177,1543,,
51643,for_sale," $599,000.00 ", $394.08 ,3,2,457146,Miami,Florida,33177,1520,,
64164,for_sale," $235,000.00 ", $218.60 ,2,2,,Miami,Florida,33196,1075,,
24496,for_sale," $380,000.00 ", $332.17 ,3,1,,Miami,Florida,33176,1144,7/8/14,10
101480,for_sale," $210,000.00 ", $169.35 ,2,2,480074,Miami,Florida,33157,1240,,
27410,for_sale," $805,000.00 ", $365.91 ,4,4,,Miami,Florida,33186,2200,5/1/14,11
93006,for_sale," $580,000.00 ", $264.84 ,3,2,1822568,Miami,Florida,33157,2190,,
51228,for_sale," $585,000.00 ", $358.46 ,3,3,122802,Miami,Florida,33157,1632,7/25/14,10
14716,for_sale," $610,000.00 ", $316.55 ,3,2,434013,Miami,Florida,33157,1927,,
16829,for_sale," $850,000.00 ", $391.34 ,5,3,1823173,Miami,Florida,33176,2172,1/23/18,7
85393,for_sale," $549,900.00 ", $271.02 ,4,2,1832622,Miami,Florida,33157,2029,,
52572,for_sale," $445,000.00 ", $330.12 ,3,1,195224,Miami,Florida,33177,1348,,
41405,for_sale," $695,000.00 ", $389.14 ,3,2,383453,Miami,Florida,33187,1786,8/11/21,3
53353,for_sale," $450,000.00 ", $304.05 ,3,2,55913,Miami,Florida,33190,1480,,
109089,for_sale," $199,000.00 ", $234.12 ,2,2,591402,Miami,Florida,33187,850,,
52572,for_sale," $2,500,000.00 ", $487.71 ,4,5,592508,Miami,Florida,33187,5126,,
57984,for_sale," $215,000.00 ", $286.67 ,2,2,383452,Miami,Florida,33196,750,,
60310,for_sale," $289,900.00 ", $173.80 ,3,3,56971,Miami,Florida,33186,1668,,
76443,for_sale," $750,000.00 ", $433.28 ,3,2,407574,Miami,Florida,33187,1731,7/6/10,14
82202,for_sale," $685,000.00 ", $270.00 ,5,4,102565,Miami,Florida,33186,2537,,
13917,for_sale," $799,900.00 ", $290.66 ,6,4,242141,Miami,Florida,33186,2752,,
8061,for_sale," $462,500.00 ", $244.71 ,3,2,178192,Miami,Florida,33176,1890,,
14824,for_sale," $635,000.00 ", $354.55 ,3,3,324863,Miami,Florida,33186,1791,,
82468,for_sale," $500,000.00 ", $344.35 ,4,2,422264,Miami,Florida,33157,1452,11/21/19,5
65542,for_sale," $470,000.00 ", $379.64 ,3,2,375970,Miami,Florida,33176,1238,,
54226,for_sale," $1,395,000.00 ", $463.46 ,4,3,327267,Miami,Florida,33176,3010,11/15/21,3
84926,for_sale," $660,000.00 ", $310.30 ,4,2,181882,Miami,Florida,33170,2127,,
105027,for_sale," $670,000.00 ", $387.28 ,4,3,432868,Miami,Florida,33196,1730,,
32665,for_sale," $125,000.00 ", $156.25 ,2,2,590532,Miami,Florida,33157,800,,
81064,for_sale," $300,000.00 ", $250.00 ,3,2,717847,Miami,Florida,33170,1200,,
33442,for_sale," $265,000.00 ", $222.69 ,3,3,94466,Miami,Florida,33176,1190,,
16829,for_sale," $699,000.00 ", $314.44 ,4,4,451256,Miami,Florida,33196,2223,,
35944,for_sale," $680,000.00 ", $364.81 ,4,2,189546,Miami,Florida,33196,1864,,
19809,for_sale," $444,000.00 ", $313.12 ,4,2,640556,Miami,Florida,33189,1418,,
7319,for_sale," $445,000.00 ", $252.41 ,4,3,,Miami,Florida,33196,1763,,
71760,for_sale," $850,000.00 ", $278.41 ,5,3,520654,Miami,Florida,33170,3053,,
16829,for_sale," $700,000.00 ", $350.53 ,4,2,1755033,Miami,Florida,33176,1997,,
31311,for_sale," $2,775,000.00 ", $674.20 ,4,4,1723198,Miami,Florida,33156,4116,,
44576,for_sale," $449,900.00 ", $353.69 ,3,2,176921,Miami,Florida,33176,1272,6/12/17,8
64772,for_sale," $325,000.00 ", $287.61 ,3,2,420971,Miami,Florida,33177,1130,9/30/19,5
109089,for_sale," $675,000.00 ", $270.43 ,4,3,,Miami,Florida,33186,2496,,
54240,for_sale," $390,000.00 ", $384.24 ,3,1,122636,Miami,Florida,33186,1015,,
31776,for_sale," $525,000.00 ", $342.69 ,3,2,62171,Miami,Florida,33157,1532,2/4/22,3
35328,for_sale," $272,000.00 ", $290.60 ,2,2,88749,Miami,Florida,33176,936,3/13/18,7
102251,for_sale," $429,000.00 ", $261.43 ,3,2,352780,Miami,Florida,33177,1641,,
57984,for_sale," $749,000.00 ", $300.08 ,4,3,96751,Miami,Florida,33186,2496,,
30807,for_sale," $440,000.00 ", $228.10 ,3,3,320633,Miami,Florida,33186,1929,,
32597,for_sale," $499,900.00 ", $409.75 ,3,3,231410,Miami,Florida,33170,1220,8/9/93,31
17634,for_sale," $1,599,000.00 ", $600.23 ,5,4,276633,Miami,Florida,33177,2664,,
49612,for_sale," $2,899,000.00 ", $610.06 ,4,5,637747,Miami,Florida,33177,4752,,
102549,for_sale," $639,000.00 ", $359.59 ,4,3,245802,Miami,Florida,33186,1777,,
73026,for_sale," $465,000.00 ", $246.03 ,3,2,1767658,Miami,Florida,33176,1890,12/7/21,3
53290,for_sale," $530,000.00 ", $346.41 ,3,3,376322,Miami,Florida,33196,1530,,
20011,for_sale," $569,900.00 ", $329.42 ,3,2,368482,Miami,Florida,33186,1730,1/5/22,3
52572,for_sale," $179,000.00 ", $245.21 ,2,1,1611917,Miami,Florida,33143,730,4/19/06,19
7035,for_sale," $1,300,000.00 ", $240.34 ,3,3,678263,Miami,Florida,33170,5409,,
19796,for_sale," $1,290,000.00 ", $368.68 ,5,5,311776,Miami,Florida,33177,3499,6/24/19,6
53353,for_sale," $220,000.00 ", $147.65 ,3,3,104112,Miami,Florida,33176,1490,,
102520,for_sale," $340,000.00 ", $230.98 ,3,3,,Miami,Florida,33186,1472,,
53290,for_sale," $380,000.00 ", $382.29 ,3,1,189860,Miami,Florida,33177,994,,
69436,for_sale," $480,000.00 ", $270.12 ,3,2,374251,Miami,Florida,33177,1777,,
98439,for_sale," $215,000.00 ", $317.58 ,1,1,1818825,Miami,Florida,33156,677,,
71079,for_sale," $305,900.00 ", $248.70 ,2,2,163463,Miami,Florida,33186,1230,,
21011,for_sale," $589,900.00 ", $402.66 ,3,2,377607,Miami,Florida,33187,1465,,
40676,for_sale," $445,000.00 ", $295.48 ,3,3,169969,Miami,Florida,33196,1506,,
29264,for_sale," $390,000.00 ", $302.09 ,3,1,,Miami,Florida,33177,1291,4/5/11,14
8061,for_sale," $949,000.00 ", $365.99 ,3,4,1655891,Miami,Florida,33156,2593,,
59663,for_sale," $510,000.00 ", $284.12 ,3,3,,Miami,Florida,33196,1795,,
86764,for_sale," $750,000.00 ", $250.42 ,6,4,178603,Miami,Florida,33196,2995,,
16829,for_sale," $3,600,000.00 ", $992.83 ,5,5,1330353,Miami,Florida,33143,3626,10/23/08,16
58478,for_sale," $209,900.00 ", $179.40 ,3,2,591408,Miami,Florida,33187,1170,,
13955,for_sale," $239,000.00 ", $256.99 ,2,2,69935,Miami,Florida,33176,930,,
99826,for_sale," $305,000.00 ", $256.30 ,3,2,429570,Miami,Florida,33196,1190,11/4/20,4
46372,for_sale," $859,900.00 ", $326.46 ,4,3,371819,Miami,Florida,33170,2634,,
54230,for_sale," $214,000.00 ", $240.45 ,2,1,72276,Miami,Florida,33176,890,10/1/04,20
75775,for_sale," $469,900.00 ", $300.45 ,3,3,511056,Miami,Florida,33187,1564,3/20/17,8
81066,for_sale," $360,000.00 ", $225.85 ,3,3,368762,Miami,Florida,33186,1594,,
67309,for_sale," $410,000.00 ", $343.96 ,2,2,190176,Miami,Florida,33186,1192,10/20/05,19
62789,for_sale," $530,000.00 ", $269.86 ,4,3,529092,Miami,Florida,33187,1964,10/17/18,6
93006,for_sale," $750,000.00 ", $289.58 ,4,4,354739,Miami,Florida,33186,2590,,
53247,for_sale," $495,000.00 ", $303.31 ,3,3,133954,Miami,Florida,33176,1632,,
3197,for_sale," $490,000.00 ", $350.00 ,3,2,650751,Miami,Florida,33177,1400,,
83988,for_sale," $3,100,000.00 "," $1,155.42 ",5,3,607744,Miami,Florida,33177,2683,,
83988,for_sale," $699,000.00 ", $399.89 ,3,3,188946,Miami,Florida,33186,1748,,
54240,for_sale," $475,000.00 ", $319.65 ,4,2,358048,Miami,Florida,33177,1486,,
22611,for_sale," $280,000.00 ", $368.91 ,1,1,1616833,Miami,Florida,33156,759,7/12/19,5
45032,for_sale," $1,199,000.00 ", $546.99 ,5,3,144660,Miami,Florida,33176,2192,3/10/21,4
40387,for_sale," $2,125,000.00 ", $530.06 ,5,4,1825728,Miami,Florida,33176,4009,,
22611,for_sale," $1,850,000.00 ", $595.62 ,4,4,1644532,Miami,Florida,33143,3106,7/6/20,4
64142,for_sale," $445,000.00 ", $202.18 ,4,4,721039,Miami,Florida,33190,2201,,
109855,for_sale," $280,000.00 ", $260.47 ,2,2,71662,Miami,Florida,33196,1075,1/27/14,11
6806,for_sale," $449,900.00 ", $236.04 ,4,2,714649,Miami,Florida,33170,1906,,
53353,for_sale," $385,000.00 ", $315.57 ,3,2,164431,Miami,Florida,33176,1220,7/27/21,3
82619,for_sale," $410,000.00 ", $245.51 ,3,3,262920,Miami,Florida,33186,1670,8/10/18,6
21011,for_sale," $209,000.00 ", $275.73 ,1,1,328956,Miami,Florida,33176,758,1/8/21,4
103320,for_sale," $925,000.00 ", $572.40 ,4,2,266873,Miami,Florida,33177,1616,,
13955,for_sale," $499,900.00 ", $330.84 ,3,2,391952,Miami,Florida,33196,1511,,
44625,for_sale," $869,000.00 ", $445.87 ,4,2,583790,Miami,Florida,33187,1949,,
